row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,row_num
104,102936,1,Alabama,AL,"Autauga County",Ramer,Autaugaville,Track,Track,36069,334,322817898,1399522,32.0637351,-86.0722109,1
105,102946,1,Alabama,AL,"Autauga County",Decatur,Autaugaville,Track,Track,35601,256,5750081,112655,34.6096797,-87.0198689,1
106,102956,1,Alabama,AL,"Autauga County",Decatur,Autaugaville,Track,Track,35603,256,4144053,2397,34.5540918,-87.010172,1
107,102966,1,Alabama,AL,"Autauga County",Eva,Autaugaville,Track,Track,35621,256,247422337,923083,34.3558416,-86.7007545,1
108,102976,1,Alabama,AL,"Autauga County",Aliceville,Autaugaville,Track,Track,35442,205,936899340,19721381,33.143676,-88.1111873,1
109,102986,1,Alabama,AL,"Autauga County",Woodland,Autaugaville,Track,Track,36280,256,259326168,155664,33.3674567,-85.3379448,1
110,102996,1,Alabama,AL,"Autauga County","Phenix City",Autaugaville,Track,Track,36869,334,20360276,103449,32.4323882,-85.0346206,1
5840,110211,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20016,202,2931409,144814,38.9237666,-77.0917339,1
5841,110221,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20015,202,788162,0,38.9653037,-77.0706081,1
5842,110231,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20011,202,849377,0,38.9525009,-77.0310824,1
5843,110241,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20011,202,2112346,62657,38.9464323,-77.0404553,1
5844,110251,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20001,202,204236,0,38.9139237,-77.0111677,1
5845,110261,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20009,202,204529,0,38.9162076,-77.0388456,1
5846,110271,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20001,202,263885,0,38.9058868,-77.0243932,1
5847,110281,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20003,202,688026,246481,38.8688572,-77.0114342,1
5848,110291,11,"District of Columbia",DC,"District of Columbia",Washington,"Washington city",Track,Track,20003,202,1368066,312407,38.8756862,-77.0013043,1
5902,120210,12,Florida,FL,"Alachua County",Gainesville,"Gainesville city",Track,Track,32601,352,1835265,629307,29.6304086,-82.3492862,1
5903,120220,12,Florida,FL,"Alachua County",Gainesville,"Gainesville city",Track,Track,32608,352,1550526,6403,29.624313,-82.361052,1
5904,120230,12,Florida,FL,"Alachua County",Alachua,"Gainesville city",Track,Track,32615,386,246644630,2661624,29.8668252,-82.5112256,1
5905,120240,12,Florida,FL,"Alachua County",Gainesville,"Gainesville city",Track,Track,32609,352,270279336,6435899,29.7905613,-82.2860259,1
5906,120250,12,Florida,FL,"Alachua County",Archer,"Gainesville city",Track,Track,32618,352,123538110,3403087,29.5228298,-82.4729903,1
5907,120260,12,Florida,FL,"Alachua County","Glen St Mary","Gainesville city",Track,Track,32040,904,128043290,0,30.3012547,-82.1988773,1
5908,120270,12,Florida,FL,"Alachua County","Panama City","Gainesville city",Track,Track,32404,850,3428366,418406,30.1393297,-85.5862079,1
5909,120280,12,Florida,FL,"Alachua County","Lynn Haven","Gainesville city",Track,Track,32444,850,8400168,7179281,30.231254,-85.681403,1
5910,120290,12,Florida,FL,"Alachua County","Panama City","Gainesville city",Track,Track,32405,850,4223020,4060970,30.1800516,-85.7160099,1
7564,130213,13,Georgia,GA,"Appling County",Newton,"Baxley city",Track,Track,39870,229,415036115,4405309,31.3164297,-84.5480892,1
7565,130223,13,Georgia,GA,"Appling County",Baldwin,"Baxley city",Track,Track,30511,706,164683574,834530,34.4349644,-83.5178477,1
7566,130233,13,Georgia,GA,"Appling County",Winder,"Baxley city",Track,Track,30680,770,5653200,15023,33.984387,-83.6972806,1
7567,130243,13,Georgia,GA,"Appling County",Bethlehem,"Baxley city",Track,Track,30620,770,44725469,1237575,33.9355089,-83.679685,1
7568,130253,13,Georgia,GA,"Appling County",Cartersville,"Baxley city",Track,Track,30121,770,65532113,7425107,34.1911439,-84.7233765,1
7569,130263,13,Georgia,GA,"Appling County",Fitzgerald,"Baxley city",Track,Track,31750,229,11613695,175115,31.7247864,-83.22735,1
7570,130273,13,Georgia,GA,"Appling County",Macon,"Baxley city",Track,Track,31204,478,1343271,0,32.8368044,-83.656547,1
7571,130283,13,Georgia,GA,"Appling County",Macon,"Baxley city",Track,Track,31204,478,3441378,111018,32.8588167,-83.654242,1
7572,130293,13,Georgia,GA,"Appling County",Macon,"Baxley city",Track,Track,31206,478,2067550,0,32.7977153,-83.6533104,1
8382,150211,15,Hawaii,HI,"Hawaii County",Hilo,Hilo,Track,Track,96720,808,28714258,0,19.6533225,-155.107691,1
8383,150221,15,Hawaii,HI,"Hawaii County",Kealakekua,Hilo,Track,Track,96750,808,41942368,6313950,19.5313698,-155.8934061,1
8384,150231,15,Hawaii,HI,"Hawaii County",Honokaa,Hilo,Track,Track,96727,808,298755649,32762078,20.0835705,-155.5748758,1
8385,150241,15,Hawaii,HI,"Hawaii County",Papaikou,Hilo,Track,Track,96781,808,0,95614397,19.8533542,-155.0675452,1
8386,150251,15,Hawaii,HI,"Hawaii County",Honolulu,Hilo,Track,Track,96825,808,7900462,0,21.3049586,-157.7078656,1
8387,150261,15,Hawaii,HI,"Hawaii County",Honolulu,Hilo,Track,Track,96816,808,6183552,0,21.3017383,-157.7704867,1
8388,150271,15,Hawaii,HI,"Hawaii County",Honolulu,Hilo,Track,Track,96816,808,825915,0,21.3018484,-157.793422,1
8389,150281,15,Hawaii,HI,"Hawaii County",Honolulu,Hilo,Track,Track,96815,808,146044,0,21.27411,-157.8193138,1
8390,150291,15,Hawaii,HI,"Hawaii County",Honolulu,Hilo,Track,Track,96826,808,238350,41274,21.2862693,-157.8286164,1
8519,160210,16,Idaho,ID,"Ada County",Boise,"Boise City city",Track,Track,83712,208,2787586,81547,43.6066784,-116.180455,1
8520,160220,16,Idaho,ID,"Ada County",Boise,"Boise City city",Track,Track,83706,208,3314538,7051,43.6200302,-116.2623701,1
8521,160230,16,Idaho,ID,"Ada County",Boise,"Boise City city",Track,Track,83709,208,5246595,5447,43.5536497,-116.3132875,1
8522,160240,16,Idaho,ID,"Ada County",Boise,"Boise City city",Track,Track,83713,208,4932496,17999,43.6468487,-116.3270785,1
8523,160250,16,Idaho,ID,"Ada County",Meridian,"Boise City city",Track,Track,83646,208,22439673,224491,43.6550333,-116.3691111,1
8524,160260,16,Idaho,ID,"Ada County","New Meadows","Boise City city",Track,Track,83654,208,1012869260,6116462,45.0199817,-116.3181613,1
8525,160270,16,Idaho,ID,"Ada County",Pocatello,"Boise City city",Track,Track,83201,208,1520224,0,42.881051,-112.4345132,1
8526,160280,16,Idaho,ID,"Ada County",Pocatello,"Boise City city",Track,Track,83204,208,14066271,69480,42.8136937,-112.423757,1
8527,160290,16,Idaho,ID,"Ada County",Firth,"Boise City city",Track,Track,83236,208,1233204799,1647526,43.1910953,-111.872456,1
8669,170219,17,Illinois,IL,"Adams County",Tamms,"Camp Point",Track,Track,62988,618,282780009,5088841,37.2939184,-89.3521215,1
8670,170229,17,Illinois,IL,"Adams County",Belvidere,"Camp Point",Track,Track,61008,815,3938550,864,42.2435995,-88.8528182,1
8671,170239,17,Illinois,IL,"Adams County",Malden,"Camp Point",Track,Track,61337,815,284049450,8123335,41.3806062,-89.3207034,1
8672,170249,17,Illinois,IL,"Adams County",Savanna,"Camp Point",Track,Track,61074,815,353957124,31766457,42.1216075,-90.0794726,1
8673,170259,17,Illinois,IL,"Adams County",Champaign,"Camp Point",Track,Track,61820,217,1415371,0,40.1242035,-88.2329099,1
8674,170269,17,Illinois,IL,"Adams County",Champaign,"Camp Point",Track,Track,61821,217,2507512,18780,40.1168919,-88.2713796,1
8675,170279,17,Illinois,IL,"Adams County",Champaign,"Camp Point",Track,Track,61820,217,4615620,67785,40.1304989,-88.2164901,1
8676,170289,17,Illinois,IL,"Adams County",Rantoul,"Camp Point",Track,Track,61866,217,15157376,13421,40.3337454,-88.1424525,1
8677,170299,17,Illinois,IL,"Adams County",Tolono,"Camp Point",Track,Track,61880,217,470153664,318575,39.9756051,-88.3148063,1
10100,180215,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46808,260,2668998,39796,41.0966773,-85.1622524,1
10101,180225,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46802,260,7441091,0,41.0596185,-85.1755897,1
10102,180235,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46825,260,4762403,0,41.1203116,-85.1353539,1
10103,180245,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46825,260,2196477,0,41.1299428,-85.1062823,1
10104,180255,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46818,260,8880387,0,41.1918532,-85.1512959,1
10105,180265,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46835,260,5233911,0,41.1273745,-85.0715283,1
10106,180275,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46815,260,2906130,49904,41.1033959,-85.0713673,1
10107,180285,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46806,260,4408099,0,41.0280157,-85.0980381,1
10108,180295,18,Indiana,IN,"Adams County","Fort Wayne","Berne city",Track,Track,46814,260,17457912,0,41.0744782,-85.3059832,1
10804,190215,19,Iowa,IA,"Adair County",Centerville,"Greenfield city",Track,Track,52544,641,527223620,511654,40.6535381,-92.9104129,1
10805,190225,19,Iowa,IA,"Adair County","Belle Plaine","Greenfield city",Track,Track,52208,319,42243866,209780,41.8983696,-92.2665079,1
10806,190235,19,Iowa,IA,"Adair County",Waterloo,"Greenfield city",Track,Track,50702,319,1301453,0,42.4802947,-92.3473302,1
10807,190245,19,Iowa,IA,"Adair County",Waterloo,"Greenfield city",Track,Track,50703,319,8729456,24014,42.5356127,-92.3475243,1
10808,190255,19,Iowa,IA,"Adair County","Cedar Falls","Greenfield city",Track,Track,50613,319,17417710,337946,42.4903663,-92.4396181,1
10809,190265,19,Iowa,IA,"Adair County",Boone,"Greenfield city",Track,Track,50036,515,6376686,0,42.0710835,-93.8688778,1
10810,190275,19,Iowa,IA,"Adair County",Tripoli,"Greenfield city",Track,Track,50676,319,256290808,1379544,42.7799658,-92.3648873,1
10811,190285,19,Iowa,IA,"Adair County","Albert City","Greenfield city",Track,Track,50510,712,334611810,722828,42.8292289,-95.022919,1
10812,190295,19,Iowa,IA,"Adair County","Shell Rock","Greenfield city",Track,Track,50670,319,197026816,598061,42.6491563,-92.6061557,1
11257,200210,20,Kansas,KS,"Allen County",Atchison,"Gas city",Track,Track,66002,913,35290146,600611,39.534808,-95.1549365,1
11258,200220,20,Kansas,KS,"Allen County","Great Bend","Gas city",Track,Track,67530,620,2177128,0,38.3625549,-98.7655266,1
11259,200230,20,Kansas,KS,"Allen County",Rosalia,"Gas city",Track,Track,67132,620,1964620871,38110683,37.8457744,-96.7222626,1
11260,200240,20,Kansas,KS,"Allen County",Augusta,"Gas city",Track,Track,67010,316,366873058,1055066,37.6139204,-96.9262497,1
11261,200250,20,Kansas,KS,"Allen County","Baxter Springs","Gas city",Track,Track,66713,620,29544648,301809,37.024852,-94.7483676,1
11262,200260,20,Kansas,KS,"Allen County",Burlington,"Gas city",Track,Track,66839,620,742117945,41731808,38.2418396,-95.8579002,1
11263,200270,20,Kansas,KS,"Allen County","Arkansas City","Gas city",Track,Track,67005,620,23066298,607023,37.095936,-97.0740216,1
11264,200280,20,Kansas,KS,"Allen County",Pittsburg,"Gas city",Track,Track,66762,620,20390578,353504,37.4327037,-94.7505413,1
11265,200290,20,Kansas,KS,"Allen County",Abilene,"Gas city",Track,Track,67410,785,16217061,11398,38.924369,-97.1987225,1
537,201360,2,Alaska,AK,"Kusilvak Census Area",Alakanuk,"Alakanuk city",City,place,99554,907,76485032,26008972,62.71116,-164.644712,1
538,201370,2,Alaska,AK,"Denali Borough",Anderson,"Anderson city",City,place,99744,907,113285111,9169124,64.308281,-149.163187,1
539,201380,2,Alaska,AK,"North Slope Borough",Barrow,"Barrow city",City,place,99723,907,48786920,6890236,71.2535,-156.800072,1
540,201390,2,Alaska,AK,"Northwest Arctic Borough",Buckland,"Buckland city",City,place,99727,907,3640031,417369,65.975886,-161.138732,1
541,201400,2,Alaska,AK,"Kusilvak Census Area",Chevak,"Chevak city",City,place,99563,907,2562639,54920,61.531066,-165.597199,1
542,201410,2,Alaska,AK,"Bethel Census Area",Chuathbaluk,"Chuathbaluk city",City,place,99557,907,8976837,4460271,61.575539,-159.24707,1
543,201420,2,Alaska,AK,"Valdez-Cordova Census Area","Copper Center","Copper Center",CDP,place,99573,907,32391024,0,61.984549,-145.354343,1
544,201430,2,Alaska,AK,"Dillingham Census Area",Dillingham,"Dillingham city",City,place,99576,907,86946428,7195792,59.060472,-158.532223,1
545,201440,2,Alaska,AK,"Fairbanks North Star Borough","Eielson Afb","Eielson AFB",CDP,place,99702,907,76750273,3708848,64.6733,-147.059464,1
546,201450,2,Alaska,AK,"Aleutians East Borough","False Pass","False Pass city",City,place,99583,907,69890025,106542449,54.872441,-163.334268,1
547,201460,2,Alaska,AK,"Kenai Peninsula Borough",Homer,"Fox River",CDP,place,99603,907,324760949,7471113,59.894505,-151.007044,1
548,201470,2,Alaska,AK,"Fairbanks North Star Borough",Fairbanks,Goldstream,CDP,place,99709,907,222739445,95236,64.951999,-147.970602,1
549,201480,2,Alaska,AK,"Denali Borough",Healy,Healy,CDP,place,99743,907,1779228859,525614,63.959632,-148.970842,1
550,201490,2,Alaska,AK,"Yukon-Koyukuk Census Area",Hughes,"Hughes city",City,place,99745,907,7799108,0,66.044722,-154.237175,1
551,201500,2,Alaska,AK,"North Slope Borough",Kaktovik,"Kaktovik city",City,place,99747,907,1869960,583166,70.121285,-143.627752,1
552,201510,2,Alaska,AK,"Northwest Arctic Borough",Kiana,"Kiana city",City,place,99749,907,482353,0,66.971322,-160.437625,1
553,201520,2,Alaska,AK,"Kodiak Island Borough",Kodiak,"Kodiak city",City,place,99615,907,9003031,4042002,57.792391,-152.404536,1
554,201530,2,Alaska,AK,"Bethel Census Area",Kwethluk,"Kwethluk city",City,place,99621,907,26047286,4035211,60.793216,-161.43139,1
555,201540,2,Alaska,AK,"Ketchikan Gateway Borough",Ketchikan,Loring,CDP,place,99901,907,1434002,200593,55.606676,-131.639976,1
556,201550,2,Alaska,AK,"Bethel Census Area",Mekoryuk,"Mekoryuk city",City,place,99630,907,16491474,14094,60.370781,-166.266749,1
557,201560,2,Alaska,AK,"Haines Borough",Haines,"Mud Bay",CDP,place,99827,907,31359224,62881,59.151183,-135.356493,1
558,201570,2,Alaska,AK,"Yukon-Koyukuk Census Area",Allakaket,"New Allakaket",CDP,place,99720,907,6350272,978129,66.538603,-152.621292,1
559,201580,2,Alaska,AK,"Northwest Arctic Borough",Noatak,Noatak,CDP,place,99761,907,41968766,1778545,67.589497,-163.010332,1
560,201590,2,Alaska,AK,"Kusilvak Census Area","Sheldon Point","Nunam Iqua city",City,place,99666,907,31421019,16447187,62.506535,-164.900384,1
561,201600,2,Alaska,AK,"Petersburg Borough",Petersburg,Petersburg,CDP,place,99833,907,114295601,3884325,56.754283,-132.873808,1
562,201610,2,Alaska,AK,"Matanuska-Susitna Borough",Anchorage,"Point MacKenzie",CDP,place,99501,907,395024280,6304383,61.355597,-150.16935,1
563,201620,2,Alaska,AK,"Prince of Wales-Hyder Census Area","Port Protection","Port Protection",CDP,place,99950,907,9645413,475410,56.331881,-133.60642,1
564,201630,2,Alaska,AK,"Aleutians West Census Area","St. George","St. George city",City,place,99591,907,90002615,382165049,56.592794,-169.624378,1
565,201640,2,Alaska,AK,"Northwest Arctic Borough",Selawik,"Selawik city",City,place,99770,907,7582133,3060641,66.590751,-160.001206,1
566,201650,2,Alaska,AK,"Skagway Municipality",Skagway,Skagway,CDP,place,99840,907,24478109,123838,59.46436,-135.275151,1
567,201660,2,Alaska,AK,"Yukon-Koyukuk Census Area","Stevens Village","Stevens Village",CDP,place,99774,907,30141336,4265921,66.023707,-149.080314,1
568,201670,2,Alaska,AK,"Yukon-Koyukuk Census Area",Tanana,"Tanana city",City,place,99777,907,28595093,12025525,65.184555,-152.054643,1
569,201680,2,Alaska,AK,"Valdez-Cordova Census Area",Glennallen,Tolsona,CDP,place,99588,907,117291576,3076197,62.068635,-146.123116,1
570,201690,2,Alaska,AK,"Nome Census Area",Unalakleet,"Unalakleet city",City,place,99684,907,9411703,6659734,63.895578,-160.798136,1
571,201700,2,Alaska,AK,"Southeast Fairbanks Census Area","Delta Junction",Whitestone,CDP,place,99737,907,18298887,0,64.152838,-145.906385,1
574,202127,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99687,907,55682951,803774,61.5191219,-149.6716836,1
575,202137,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99654,907,18404160,1898395,61.5861668,-149.3235509,1
579,202177,2,Alaska,AK,"Aleutians East Borough",Chugiak,"Akutan city",Track,Track,99567,907,168793575,15079525,61.3488245,-149.3997957,1
580,202187,2,Alaska,AK,"Aleutians East Borough","Eagle River","Akutan city",Track,Track,99577,907,14753110,260379,61.3098218,-149.5060219,1
581,202197,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99501,907,2371512,9966854,61.2295599,-149.8930372,1
582,202207,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99504,907,1979230,0,61.2170818,-149.7672141,1
583,202217,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99504,907,2936374,0,61.2233721,-149.7233267,1
584,202227,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99508,907,2338007,0,61.2030942,-149.7923741,1
585,202237,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99501,907,1749931,0,61.2102868,-149.8759839,1
586,202247,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99517,907,2720664,6843539,61.2011597,-149.9490164,1
587,202257,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99508,907,3335293,36177,61.1918104,-149.8532543,1
588,202267,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99508,907,4978010,175004,61.1910849,-149.803004,1
589,202277,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99504,907,2525341,102891,61.2022012,-149.7644057,1
590,202287,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99507,907,1748053,0,61.1738815,-149.848285,1
591,202297,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99503,907,4483867,0,61.1839061,-149.8805455,1
592,202307,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99517,907,1612672,0,61.1879482,-149.9226985,1
593,202317,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99502,907,50814201,225502518,61.1648107,-150.1778033,1
594,202327,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99502,907,4184086,19798,61.1478499,-149.9252509,1
595,202337,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99518,907,4577740,0,61.1593799,-149.8999659,1
596,202347,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99507,907,2731183,0,61.1594375,-149.8193627,1
597,202357,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99515,907,7416313,22755652,61.122781,-149.9633763,1
598,202367,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99507,907,1978662,0,61.130389,-149.8453664,1
599,202377,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99516,907,3601953,0,61.1015721,-149.8226304,1
600,202387,2,Alaska,AK,"Aleutians East Borough",Girdwood,"Akutan city",Track,Track,99587,907,1404917227,154085085,60.9724621,-149.0849841,1
601,202397,2,Alaska,AK,"Aleutians East Borough",Bethel,"Akutan city",Track,Track,99559,907,567034388,27957930,60.8141554,-161.8508097,1
602,202407,2,Alaska,AK,"Aleutians East Borough",Dillingham,"Akutan city",Track,Track,99576,907,409651993,7194810,58.9684384,-158.6734216,1
603,202417,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99701,907,3313124,0,64.8278726,-147.7246662,1
604,202427,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99709,907,4661153,272144,64.8542939,-147.7832776,1
605,202437,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99701,907,37463502,13613806,64.8042687,-147.8115419,1
606,202447,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99709,907,81642676,241746,64.9027074,-147.7951782,1
607,202457,2,Alaska,AK,"Aleutians East Borough","North Pole","Akutan city",Track,Track,99705,907,127539635,2040600,64.7752542,-147.2484609,1
610,202487,2,Alaska,AK,"Aleutians East Borough",Juneau,"Akutan city",Track,Track,99801,907,7489229,36094,58.3972,-134.5719857,1
613,202517,2,Alaska,AK,"Aleutians East Borough",Kenai,"Akutan city",Track,Track,99611,907,74051354,139942927,60.5838565,-151.3261799,1
614,202527,2,Alaska,AK,"Aleutians East Borough",Nikolaevsk,"Akutan city",Track,Track,99556,907,1502551013,1396368032,59.8999551,-151.5703879,1
615,202537,2,Alaska,AK,"Aleutians East Borough","Fritz Creek","Akutan city",Track,Track,99603,907,521288307,76418835,59.8068599,-151.1233016,1
616,202547,2,Alaska,AK,"Aleutians East Borough",Ketchikan,"Akutan city",Track,Track,99901,907,13478407,1172057,55.3715161,-131.6695939,1
619,202577,2,Alaska,AK,"Aleutians East Borough",Palmer,"Akutan city",Track,Track,99645,907,392213426,2096459,61.7170925,-149.1964285,1
620,202587,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99687,907,55682951,803774,61.5191219,-149.6716836,1
621,202597,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99645,907,137183317,1549300,61.661322,-149.4872195,1
622,202607,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99654,907,12673363,2026311,61.6021527,-149.3433531,1
623,202617,2,Alaska,AK,"Aleutians East Borough",Palmer,"Akutan city",Track,Track,99645,907,409022670,76506432,61.5337269,-148.9877062,1
624,202627,2,Alaska,AK,"Aleutians East Borough",Nome,"Akutan city",Track,Track,99762,907,1908739435,562656735,64.6079069,-165.453872,1
627,202657,2,Alaska,AK,"Aleutians East Borough",Metlakatla,"Akutan city",Track,Track,99926,907,343946421,213611590,55.138352,-131.4704235,1
628,202667,2,Alaska,AK,"Aleutians East Borough",Sitka,"Akutan city",Track,Track,99835,907,17109651,32661843,57.0451454,-135.3522511,1
11639,210219,21,Kentucky,KY,"Adair County","La Center","Columbia city",Track,Track,42056,270,300736801,26364500,37.1063457,-88.9577573,1
11640,210229,21,Kentucky,KY,"Adair County",Glasgow,"Columbia city",Track,Track,42141,270,184241845,1458064,36.9094343,-85.8119017,1
11641,210239,21,Kentucky,KY,"Adair County",Middlesboro,"Columbia city",Track,Track,40965,606,72932840,334408,36.6418622,-83.6553543,1
11642,210249,21,Kentucky,KY,"Adair County",Florence,"Columbia city",Track,Track,41042,859,10452523,20579,38.9632762,-84.6547243,1
11643,210259,21,Kentucky,KY,"Adair County",Burlington,"Columbia city",Track,Track,41005,859,17842009,0,39.0241658,-84.7390892,1
11644,210269,21,Kentucky,KY,"Adair County",Paris,"Columbia city",Track,Track,40361,859,142831186,1056521,38.2484663,-84.3488025,1
11645,210279,21,Kentucky,KY,"Adair County",Ashland,"Columbia city",Track,Track,41102,606,14091079,14681,38.4741089,-82.6880589,1
11646,210289,21,Kentucky,KY,"Adair County",Danville,"Columbia city",Track,Track,40422,859,93972485,766177,37.6561296,-84.8324774,1
11647,210299,21,Kentucky,KY,"Adair County",Booneville,"Columbia city",Track,Track,41314,606,175652799,702297,37.4342316,-83.5067235,1
12136,220219,22,Louisiana,LA,"Acadia Parish",Gonzales,"Crowley city",Track,Track,70737,225,15877579,51280,30.2658616,-90.8915738,1
12137,220229,22,Louisiana,LA,"Acadia Parish",Sorrento,"Crowley city",Track,Track,70778,225,67876718,711996,30.1808735,-90.896376,1
12138,220239,22,Louisiana,LA,"Acadia Parish",Effie,"Crowley city",Track,Track,71331,318,308769693,13465522,31.2572436,-92.1131482,1
12139,220249,22,Louisiana,LA,"Acadia Parish",Deridder,"Crowley city",Track,Track,70634,337,20768487,146458,30.8508463,-93.2771867,1
12140,220259,22,Louisiana,LA,"Acadia Parish",Shreveport,"Crowley city",Track,Track,71107,318,6373535,845304,32.5381688,-93.7422405,1
12141,220269,22,Louisiana,LA,"Acadia Parish",Haughton,"Crowley city",Track,Track,71037,318,86091171,2291002,32.5048817,-93.5961381,1
12142,220279,22,Louisiana,LA,"Acadia Parish","Plain Dealing","Crowley city",Track,Track,71064,318,929630965,17373216,32.8593287,-93.661428,1
12143,220289,22,Louisiana,LA,"Acadia Parish",Shreveport,"Crowley city",Track,Track,71105,318,2160151,6678,32.4749329,-93.7298919,1
12144,220299,22,Louisiana,LA,"Acadia Parish",Shreveport,"Crowley city",Track,Track,71108,318,2701587,0,32.4632248,-93.7664774,1
12647,230215,23,Maine,ME,"Androscoggin County",Lewiston,"Auburn city",Track,Track,4240,207,6152011,20674,44.1054804,-70.1839666,1
12648,230225,23,Maine,ME,"Androscoggin County","Livermore Falls","Auburn city",Track,Track,4254,207,50974350,1916723,44.4453367,-70.1380761,1
12649,230235,23,Maine,ME,"Androscoggin County",Ashland,"Auburn city",Track,Track,4732,207,578670220,17525781,46.6432179,-68.4290433,1
12650,230245,23,Maine,ME,"Androscoggin County","Presque Isle","Auburn city",Track,Track,4769,207,62088319,2291531,46.6379614,-68.0064743,1
12651,230255,23,Maine,ME,"Androscoggin County",Portland,"Auburn city",Track,Track,4101,207,1674759,1193150,43.6518305,-70.2573242,1
12652,230265,23,Maine,ME,"Androscoggin County",Portland,"Auburn city",Track,Track,4103,207,1675754,0,43.6742649,-70.2960794,1
12653,230275,23,Maine,ME,"Androscoggin County",Westbrook,"Auburn city",Track,Track,4092,207,14344040,132111,43.7179635,-70.3454962,1
12654,230285,23,Maine,ME,"Androscoggin County","Cape Elizabeth","Auburn city",Track,Track,4107,207,10187671,6123787,43.617979,-70.2230683,1
12655,230295,23,Maine,ME,"Androscoggin County","North Yarmouth","Auburn city",Track,Track,4097,207,54961238,501695,43.8460922,-70.2417983,1
12804,240217,24,Maryland,MD,"Allegany County",Frostburg,"Little Orleans",Track,Track,21532,301,20786846,17961,39.6898438,-78.9301097,1
12805,240227,24,Maryland,MD,"Allegany County",Harwood,"Little Orleans",Track,Track,20776,410,101098448,0,38.8895132,-76.6408656,1
12806,240237,24,Maryland,MD,"Allegany County",Annapolis,"Little Orleans",Track,Track,21403,410,7347539,2848979,38.96222,-76.5264133,1
12807,240247,24,Maryland,MD,"Allegany County",Annapolis,"Little Orleans",Track,Track,21401,410,2867878,54878,38.9744714,-76.5187837,1
12808,240257,24,Maryland,MD,"Allegany County","Glen Burnie","Little Orleans",Track,Track,21060,410,2052526,30454,39.153714,-76.6069592,1
12809,240267,24,Maryland,MD,"Allegany County","Severna Park","Little Orleans",Track,Track,21146,410,6879478,4554617,39.065269,-76.5574189,1
